id,user_id,game_id,picked_team,created_at
775,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872922,JAX,2026-09-07T05:01:05.51677+00:00
776,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872923,DET,2026-09-07T05:01:05.51677+00:00
777,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872924,TEN,2026-09-07T05:01:05.51677+00:00
778,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872925,CIN,2026-09-07T05:01:05.51677+00:00
779,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872926,LAC,2026-09-07T05:01:05.51677+00:00
780,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872927,GB,2026-09-07T05:01:05.51677+00:00
781,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872928,LV,2026-09-07T05:01:05.51677+00:00
782,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872929,PHI,2026-09-07T05:01:05.51677+00:00
783,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872930,NYG,2026-09-07T05:01:05.51677+00:00
784,a35bc3d9-d43c-45ba-9a90-e704fbc4d271,401872931,KC,2026-09-07T05:01:05.51677+00:00
785,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872656,SEA,2026-09-08T12:24:11.659808+00:00
786,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872657,LAR,2026-09-08T12:24:11.659808+00:00
787,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872658,PIT,2026-09-08T12:24:11.659808+00:00
788,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872659,BAL,2026-09-08T12:24:11.659808+00:00
789,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872660,BUF,2026-09-08T12:24:11.659808+00:00
790,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872661,CHI,2026-09-08T12:24:11.659808+00:00
791,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872922,JAX,2026-09-08T12:24:11.659808+00:00
792,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872923,DET,2026-09-08T12:24:11.659808+00:00
793,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872924,TEN,2026-09-08T12:24:11.659808+00:00
794,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872925,CIN,2026-09-08T12:24:11.659808+00:00
795,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872926,LAC,2026-09-08T12:24:11.659808+00:00
796,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872927,GB,2026-09-08T12:24:11.659808+00:00
797,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872928,LV,2026-09-08T12:24:11.659808+00:00
798,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872929,PHI,2026-09-08T12:24:11.659808+00:00
799,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872930,DAL,2026-09-08T12:24:11.659808+00:00
800,0abf214b-5a1d-428f-bb8f-a0ec4f051409,401872931,KC,2026-09-08T12:24:11.659808+00:00
801,bac24cea-1c92-4a66-8018-3684b954cbda,401872656,SEA,2026-09-08T14:33:29.000369+00:00
802,bac24cea-1c92-4a66-8018-3684b954cbda,401872657,SF,2026-09-08T14:33:29.000369+00:00
803,bac24cea-1c92-4a66-8018-3684b954cbda,401872658,ATL,2026-09-08T14:33:29.000369+00:00
804,bac24cea-1c92-4a66-8018-3684b954cbda,401872659,BAL,2026-09-08T14:33:29.000369+00:00
805,bac24cea-1c92-4a66-8018-3684b954cbda,401872660,BUF,2026-09-08T14:33:29.000369+00:00
806,bac24cea-1c92-4a66-8018-3684b954cbda,401872661,CHI,2026-09-08T14:33:29.000369+00:00
807,bac24cea-1c92-4a66-8018-3684b954cbda,401872922,JAX,2026-09-08T14:33:29.000369+00:00
808,bac24cea-1c92-4a66-8018-3684b954cbda,401872923,DET,2026-09-08T14:33:29.000369+00:00
809,bac24cea-1c92-4a66-8018-3684b954cbda,401872924,NYJ,2026-09-08T14:33:29.000369+00:00
810,bac24cea-1c92-4a66-8018-3684b954cbda,401872925,CIN,2026-09-08T14:33:29.000369+00:00
811,bac24cea-1c92-4a66-8018-3684b954cbda,401872926,LAC,2026-09-08T14:33:29.000369+00:00
812,bac24cea-1c92-4a66-8018-3684b954cbda,401872927,GB,2026-09-08T14:33:29.000369+00:00
833,16f02317-1916-45d1-8b3f-177e62a903a6,401872656,SEA,2026-09-08T14:40:47.144866+00:00
834,16f02317-1916-45d1-8b3f-177e62a903a6,401872657,LAR,2026-09-08T14:40:47.144866+00:00
835,16f02317-1916-45d1-8b3f-177e62a903a6,401872658,PIT,2026-09-08T14:40:47.144866+00:00
836,16f02317-1916-45d1-8b3f-177e62a903a6,401872659,BAL,2026-09-08T14:40:47.144866+00:00
837,16f02317-1916-45d1-8b3f-177e62a903a6,401872660,BUF,2026-09-08T14:40:47.144866+00:00
838,16f02317-1916-45d1-8b3f-177e62a903a6,401872661,CHI,2026-09-08T14:40:47.144866+00:00
839,16f02317-1916-45d1-8b3f-177e62a903a6,401872922,JAX,2026-09-08T14:40:47.144866+00:00
840,16f02317-1916-45d1-8b3f-177e62a903a6,401872923,DET,2026-09-08T14:40:47.144866+00:00
841,16f02317-1916-45d1-8b3f-177e62a903a6,401872924,TEN,2026-09-08T14:40:47.144866+00:00
842,16f02317-1916-45d1-8b3f-177e62a903a6,401872925,CIN,2026-09-08T14:40:47.144866+00:00
843,16f02317-1916-45d1-8b3f-177e62a903a6,401872926,LAC,2026-09-08T14:40:47.144866+00:00
844,16f02317-1916-45d1-8b3f-177e62a903a6,401872927,GB,2026-09-08T14:40:47.144866+00:00
845,16f02317-1916-45d1-8b3f-177e62a903a6,401872928,LV,2026-09-08T14:40:47.144866+00:00
846,16f02317-1916-45d1-8b3f-177e62a903a6,401872929,PHI,2026-09-08T14:40:47.144866+00:00
847,16f02317-1916-45d1-8b3f-177e62a903a6,401872930,DAL,2026-09-08T14:40:47.144866+00:00
848,16f02317-1916-45d1-8b3f-177e62a903a6,401872931,DEN,2026-09-08T14:40:47.144866+00:00
849,f64b1578-cc0e-457c-b634-0fa071c58993,401872656,SEA,2026-09-08T16:11:16.951236+00:00
850,f64b1578-cc0e-457c-b634-0fa071c58993,401872657,LAR,2026-09-08T16:11:16.951236+00:00
851,f64b1578-cc0e-457c-b634-0fa071c58993,401872658,PIT,2026-09-08T16:11:16.951236+00:00
852,f64b1578-cc0e-457c-b634-0fa071c58993,401872659,BAL,2026-09-08T16:11:16.951236+00:00
853,f64b1578-cc0e-457c-b634-0fa071c58993,401872660,BUF,2026-09-08T16:11:16.951236+00:00
854,f64b1578-cc0e-457c-b634-0fa071c58993,401872661,CHI,2026-09-08T16:11:16.951236+00:00
855,f64b1578-cc0e-457c-b634-0fa071c58993,401872922,JAX,2026-09-08T16:11:16.951236+00:00
856,f64b1578-cc0e-457c-b634-0fa071c58993,401872923,NO,2026-09-08T16:11:16.951236+00:00
857,f64b1578-cc0e-457c-b634-0fa071c58993,401872924,NYJ,2026-09-08T16:11:16.951236+00:00
858,f64b1578-cc0e-457c-b634-0fa071c58993,401872925,CIN,2026-09-08T16:11:16.951236+00:00
859,f64b1578-cc0e-457c-b634-0fa071c58993,401872926,LAC,2026-09-08T16:11:16.951236+00:00
860,f64b1578-cc0e-457c-b634-0fa071c58993,401872927,MIN,2026-09-08T16:11:16.951236+00:00
861,f64b1578-cc0e-457c-b634-0fa071c58993,401872928,LV,2026-09-08T16:11:16.951236+00:00
862,f64b1578-cc0e-457c-b634-0fa071c58993,401872929,PHI,2026-09-08T16:11:16.951236+00:00
863,f64b1578-cc0e-457c-b634-0fa071c58993,401872930,NYG,2026-09-08T16:11:16.951236+00:00
864,f64b1578-cc0e-457c-b634-0fa071c58993,401872931,KC,2026-09-08T16:11:16.951236+00:00
881,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872656,SEA,2026-09-09T02:54:21.809779+00:00
882,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872657,SF,2026-09-09T02:54:21.809779+00:00
883,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872658,PIT,2026-09-09T02:54:21.809779+00:00
884,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872659,BAL,2026-09-09T02:54:21.809779+00:00
885,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872660,BUF,2026-09-09T02:54:21.809779+00:00
886,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872661,CHI,2026-09-09T02:54:21.809779+00:00
887,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872922,CLE,2026-09-09T02:54:21.809779+00:00
888,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872923,DET,2026-09-09T02:54:21.809779+00:00
889,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872924,TEN,2026-09-09T02:54:21.809779+00:00
890,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872925,CIN,2026-09-09T02:54:21.809779+00:00
891,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872926,LAC,2026-09-09T02:54:21.809779+00:00
892,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872927,MIN,2026-09-09T02:54:21.809779+00:00
893,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872928,LV,2026-09-09T02:54:21.809779+00:00
894,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872929,PHI,2026-09-09T02:54:21.809779+00:00
895,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872930,DAL,2026-09-09T02:54:21.809779+00:00
896,ff8c3e6a-ec1b-48c1-b26a-37378dac7c93,401872931,DEN,2026-09-09T02:54:21.809779+00:00
813,bac24cea-1c92-4a66-8018-3684b954cbda,401872928,MIA,2026-09-08T14:33:29.000369+00:00
814,bac24cea-1c92-4a66-8018-3684b954cbda,401872929,PHI,2026-09-08T14:33:29.000369+00:00
815,bac24cea-1c92-4a66-8018-3684b954cbda,401872930,NYG,2026-09-08T14:33:29.000369+00:00
816,bac24cea-1c92-4a66-8018-3684b954cbda,401872931,DEN,2026-09-08T14:33:29.000369+00:00
931,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872656,SEA,2026-09-09T17:30:27.637796+00:00
932,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872657,LAR,2026-09-09T17:30:27.637796+00:00
933,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872658,PIT,2026-09-09T17:30:27.637796+00:00
934,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872659,BAL,2026-09-09T17:30:27.637796+00:00
935,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872660,BUF,2026-09-09T17:30:27.637796+00:00
936,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872661,CHI,2026-09-09T17:30:27.637796+00:00
937,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872922,JAX,2026-09-09T17:30:27.637796+00:00
938,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872923,DET,2026-09-09T17:30:27.637796+00:00
939,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872924,TEN,2026-09-09T17:30:27.637796+00:00
940,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872925,CIN,2026-09-09T17:30:27.637796+00:00
941,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872926,ARI,2026-09-09T17:30:27.637796+00:00
942,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872927,MIN,2026-09-09T17:30:27.637796+00:00
943,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872928,LV,2026-09-09T17:30:27.637796+00:00
944,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872929,PHI,2026-09-09T17:30:27.637796+00:00
945,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872930,DAL,2026-09-09T17:30:27.637796+00:00
946,c9ce2e1d-1985-439f-8a5d-9d5cb5e801c8,401872931,KC,2026-09-09T17:30:27.637796+00:00
915,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872656,SEA,2026-09-09T17:26:38.628224+00:00
916,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872657,LAR,2026-09-09T17:26:38.628224+00:00
917,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872658,PIT,2026-09-09T17:26:38.628224+00:00
918,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872659,BAL,2026-09-09T17:26:38.628224+00:00
919,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872660,HOU,2026-09-09T17:26:38.628224+00:00
920,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872661,CHI,2026-09-09T17:26:38.628224+00:00
921,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872922,JAX,2026-09-09T17:26:38.628224+00:00
922,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872923,DET,2026-09-09T17:26:38.628224+00:00
923,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872924,TEN,2026-09-09T17:26:38.628224+00:00
924,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872925,CIN,2026-09-09T17:26:38.628224+00:00
925,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872926,LAC,2026-09-09T17:26:38.628224+00:00
926,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872927,MIN,2026-09-09T17:26:38.628224+00:00
927,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872928,LV,2026-09-09T17:26:38.628224+00:00
928,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872929,PHI,2026-09-09T17:26:38.628224+00:00
929,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872930,DAL,2026-09-09T17:26:38.628224+00:00
930,a5a126b5-cc70-4db9-93a6-59ce5c1a1b6a,401872931,KC,2026-09-09T17:26:38.628224+00:00
963,46781f6c-58da-48d7-978e-60ecf732d19e,401872656,SEA,2026-09-09T23:35:55.414555+00:00
964,46781f6c-58da-48d7-978e-60ecf732d19e,401872657,LAR,2026-09-09T23:35:55.414555+00:00
965,46781f6c-58da-48d7-978e-60ecf732d19e,401872658,PIT,2026-09-09T23:35:55.414555+00:00
897,d0deac45-6ddb-4829-b226-eed9040ca881,401872656,SEA,2026-09-09T16:03:23.198661+00:00
898,d0deac45-6ddb-4829-b226-eed9040ca881,401872657,LAR,2026-09-09T16:03:23.198661+00:00
966,46781f6c-58da-48d7-978e-60ecf732d19e,401872659,BAL,2026-09-09T23:35:55.414555+00:00
967,46781f6c-58da-48d7-978e-60ecf732d19e,401872660,BUF,2026-09-09T23:35:55.414555+00:00
968,46781f6c-58da-48d7-978e-60ecf732d19e,401872661,CHI,2026-09-09T23:35:55.414555+00:00
969,46781f6c-58da-48d7-978e-60ecf732d19e,401872922,JAX,2026-09-09T23:35:55.414555+00:00
970,46781f6c-58da-48d7-978e-60ecf732d19e,401872923,DET,2026-09-09T23:35:55.414555+00:00
971,46781f6c-58da-48d7-978e-60ecf732d19e,401872924,TEN,2026-09-09T23:35:55.414555+00:00
972,46781f6c-58da-48d7-978e-60ecf732d19e,401872925,CIN,2026-09-09T23:35:55.414555+00:00
973,46781f6c-58da-48d7-978e-60ecf732d19e,401872926,LAC,2026-09-09T23:35:55.414555+00:00
974,46781f6c-58da-48d7-978e-60ecf732d19e,401872927,MIN,2026-09-09T23:35:55.414555+00:00
975,46781f6c-58da-48d7-978e-60ecf732d19e,401872928,LV,2026-09-09T23:35:55.414555+00:00
976,46781f6c-58da-48d7-978e-60ecf732d19e,401872929,PHI,2026-09-09T23:35:55.414555+00:00
977,46781f6c-58da-48d7-978e-60ecf732d19e,401872930,DAL,2026-09-09T23:35:55.414555+00:00
978,46781f6c-58da-48d7-978e-60ecf732d19e,401872931,KC,2026-09-09T23:35:55.414555+00:00
1017,a984c83a-42bb-4ea0-9c0c-578873185c07,401872656,NE,2026-09-10T00:13:29.284254+00:00
1018,a984c83a-42bb-4ea0-9c0c-578873185c07,401872657,LAR,2026-09-10T00:13:29.284254+00:00
1137,d0deac45-6ddb-4829-b226-eed9040ca881,401872658,PIT,2026-09-13T06:20:56.743315+00:00
1138,d0deac45-6ddb-4829-b226-eed9040ca881,401872659,BAL,2026-09-13T06:20:56.743315+00:00
1022,a984c83a-42bb-4ea0-9c0c-578873185c07,401872658,PIT,2026-09-10T00:16:32.478069+00:00
1023,a984c83a-42bb-4ea0-9c0c-578873185c07,401872659,BAL,2026-09-10T00:16:32.478069+00:00
1024,a984c83a-42bb-4ea0-9c0c-578873185c07,401872660,BUF,2026-09-10T00:16:32.478069+00:00
1025,a984c83a-42bb-4ea0-9c0c-578873185c07,401872661,CHI,2026-09-10T00:16:32.478069+00:00
1026,a984c83a-42bb-4ea0-9c0c-578873185c07,401872922,JAX,2026-09-10T00:16:32.478069+00:00
1027,a984c83a-42bb-4ea0-9c0c-578873185c07,401872923,DET,2026-09-10T00:16:32.478069+00:00
1028,a984c83a-42bb-4ea0-9c0c-578873185c07,401872924,TEN,2026-09-10T00:16:32.478069+00:00
1029,a984c83a-42bb-4ea0-9c0c-578873185c07,401872925,CIN,2026-09-10T00:16:32.478069+00:00
1030,a984c83a-42bb-4ea0-9c0c-578873185c07,401872926,LAC,2026-09-10T00:16:32.478069+00:00
1031,a984c83a-42bb-4ea0-9c0c-578873185c07,401872927,MIN,2026-09-10T00:16:32.478069+00:00
1032,a984c83a-42bb-4ea0-9c0c-578873185c07,401872928,LV,2026-09-10T00:16:32.478069+00:00
1033,a984c83a-42bb-4ea0-9c0c-578873185c07,401872929,PHI,2026-09-10T00:16:32.478069+00:00
1034,a984c83a-42bb-4ea0-9c0c-578873185c07,401872930,DAL,2026-09-10T00:16:32.478069+00:00
1019,a984c83a-42bb-4ea0-9c0c-578873185c07,401872931,KC,2026-09-10T00:13:29.284254+00:00
1139,d0deac45-6ddb-4829-b226-eed9040ca881,401872660,BUF,2026-09-13T06:20:56.743315+00:00
1140,d0deac45-6ddb-4829-b226-eed9040ca881,401872661,CHI,2026-09-13T06:20:56.743315+00:00
1141,d0deac45-6ddb-4829-b226-eed9040ca881,401872922,JAX,2026-09-13T06:20:56.743315+00:00
1142,d0deac45-6ddb-4829-b226-eed9040ca881,401872923,DET,2026-09-13T06:20:56.743315+00:00
1143,d0deac45-6ddb-4829-b226-eed9040ca881,401872924,TEN,2026-09-13T06:20:56.743315+00:00
995,ceeb5824-a753-402f-ac46-33955dfc7331,401872656,SEA,2026-09-09T23:41:11.811607+00:00
1101,ceeb5824-a753-402f-ac46-33955dfc7331,401872657,LAR,2026-09-10T21:05:49.539073+00:00
1144,d0deac45-6ddb-4829-b226-eed9040ca881,401872925,CIN,2026-09-13T06:20:56.743315+00:00
1145,d0deac45-6ddb-4829-b226-eed9040ca881,401872926,LAC,2026-09-13T06:20:56.743315+00:00
1146,d0deac45-6ddb-4829-b226-eed9040ca881,401872927,MIN,2026-09-13T06:20:56.743315+00:00
1147,d0deac45-6ddb-4829-b226-eed9040ca881,401872928,LV,2026-09-13T06:20:56.743315+00:00
1148,d0deac45-6ddb-4829-b226-eed9040ca881,401872929,PHI,2026-09-13T06:20:56.743315+00:00
1149,d0deac45-6ddb-4829-b226-eed9040ca881,401872930,DAL,2026-09-13T06:20:56.743315+00:00
1150,d0deac45-6ddb-4829-b226-eed9040ca881,401872931,DEN,2026-09-13T06:20:56.743315+00:00
1105,ceeb5824-a753-402f-ac46-33955dfc7331,401872658,PIT,2026-09-13T02:53:59.475349+00:00
1106,ceeb5824-a753-402f-ac46-33955dfc7331,401872659,BAL,2026-09-13T02:53:59.475349+00:00
1107,ceeb5824-a753-402f-ac46-33955dfc7331,401872660,BUF,2026-09-13T02:53:59.475349+00:00
1108,ceeb5824-a753-402f-ac46-33955dfc7331,401872661,CHI,2026-09-13T02:53:59.475349+00:00
1109,ceeb5824-a753-402f-ac46-33955dfc7331,401872922,JAX,2026-09-13T02:53:59.475349+00:00
1110,ceeb5824-a753-402f-ac46-33955dfc7331,401872923,DET,2026-09-13T02:53:59.475349+00:00
1111,ceeb5824-a753-402f-ac46-33955dfc7331,401872924,NYJ,2026-09-13T02:53:59.475349+00:00
1112,ceeb5824-a753-402f-ac46-33955dfc7331,401872925,CIN,2026-09-13T02:53:59.475349+00:00
1113,ceeb5824-a753-402f-ac46-33955dfc7331,401872926,LAC,2026-09-13T02:53:59.475349+00:00
1114,ceeb5824-a753-402f-ac46-33955dfc7331,401872927,GB,2026-09-13T02:53:59.475349+00:00
1115,ceeb5824-a753-402f-ac46-33955dfc7331,401872928,LV,2026-09-13T02:53:59.475349+00:00
1116,ceeb5824-a753-402f-ac46-33955dfc7331,401872929,PHI,2026-09-13T02:53:59.475349+00:00
1117,ceeb5824-a753-402f-ac46-33955dfc7331,401872930,DAL,2026-09-13T02:53:59.475349+00:00
998,ceeb5824-a753-402f-ac46-33955dfc7331,401872931,DEN,2026-09-09T23:42:40.84656+00:00
1001,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872656,SEA,2026-09-09T23:52:37.399214+00:00
1002,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872657,SF,2026-09-09T23:52:37.399214+00:00
1003,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872658,ATL,2026-09-09T23:52:37.399214+00:00
1004,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872659,BAL,2026-09-09T23:52:37.399214+00:00
1005,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872660,BUF,2026-09-09T23:52:37.399214+00:00
1006,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872661,CHI,2026-09-09T23:52:37.399214+00:00
1007,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872922,JAX,2026-09-09T23:52:37.399214+00:00
1008,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872923,NO,2026-09-09T23:52:37.399214+00:00
1009,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872924,TEN,2026-09-09T23:52:37.399214+00:00
1010,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872925,CIN,2026-09-09T23:52:37.399214+00:00
1011,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872926,LAC,2026-09-09T23:52:37.399214+00:00
1012,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872927,GB,2026-09-09T23:52:37.399214+00:00
1013,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872928,LV,2026-09-09T23:52:37.399214+00:00
1014,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872929,PHI,2026-09-09T23:52:37.399214+00:00
1015,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872930,DAL,2026-09-09T23:52:37.399214+00:00
1016,ab76ab25-b545-46c2-9535-f60f31df9fc5,401872931,DEN,2026-09-09T23:52:37.399214+00:00
